sentimen,tweet,hashtags,mentions,tweet_length
1,kata wowo kesalahan arah ekonomi yang mengakibatkan terjadinya deindustrialisasi adlh salah semua pihak termasuk presiden presiden sebelum jokowi lah ekonomi indonesia masa pak jokowi baik baik aja tuh malah ngehoaks dengan menyalahkan presiden terdahulu,['#PrabowoSalahkanSBY'],[],279
1,terpilih jadi presiden/wapres prabowo sandi berjanji akan berikan gajinya bagi kaum miskin yatim dhuafa,[],[],160
0,info nih ketika paslon 01 bahas ekonomi makro scr global paslon 02 jawabnya sprti anak bayi yg nggak ngerti apa2 hanya bisa lihat ini itu tp masih belajar utk memahami suatu pernyataan jokowi sukangetweet bocahsosmed saaebunglon,['#PrabowoSalahkanSBY'],"['@jokowi', '@sukangetweet', '@bocahsosmed', '@saaebunglon']",282
0,yg kami butuhkan adalah harga sembako yg terjangkau bukam game mobile legend yg membuat anak2 kami malas beljar,[],[],114
0,tanda2 ketololan seorang jokowi makin nampak wkwkwk lagi debat serius soal urusan perekonomi rakyat di suatu bangsa malah pake maen2 bawa game bocah segala wkwkk tolol dipeliara terus jdnya makin dungu planga plongo bikin malu bangsa,[],[],241
1,penutup sandi tak ambil gaji prabowo sindir freeport,[],[],80
1,tolong yang bilang jokowi gak ngerti ekonomi tonton dulu video ini dan kalau kalian bener2 ngerti ekonomi bantah tu si ahli ekonom,['#JokowiMenangTotalDebat'],[],188
1,jokowi tanya e sport mobile legends ke prabowo sandi 02 malah jawab turunkan harga rakyat susah tribun timur,[],[],257
2,gaji adalah hak bp ambil saja kenapa ga mau diambil itu adalah hak bp prabowo dan pa sandiaga ambil aja ya pa kami ikhlas sekali lagi karena gaji itu hak bapa,[],[],173
1,sandiuno jokowi bangun bendungan2 ctk sawah tali air utk tingkatkan produk beras bkn gagah2an begini caranya kerja hrs bertahap saya akan bangun ekonomi segera dinikmati rakyat enak aja spt balik tekapak tangan memangnya punya lampu aladin,[],['@sandiuno'],248
1,debat terakhir capres sandiaga sebut referendum ekonomi jokowi tidak mungkin langsung balikkan tangan,[],[],227
2,gaji prabowo sandi bakal buat kaum yatim dhuafa suda mantups w tps d,[],[],71
1,capres dan cawapres nomor urut 02 mengkritik mengenai kebijakan makro ekonomi yang diterapkan pemerintah indonesia kritikan itu justru ditujukan pada pemerintahan sebelumnya kpuri kpuid bawasluri jokowi jokowiamin prabowo prabowo08 sandiuno,[],"['@KPU_RI', '@KPU_ID', '@bawaslu_RI', '@jokowi', '@Jokowi_Amin', '@prabowo', '@prabowo08', '@sandiuno']",307
1,prabowo gak tega nyalahin jokoei krn rezim jkw tdk kreatif hanya meneruskan yg lalu kt ekonom ekonomi kl hanya 5 gak perlu pemerintah,[],['@prabowo'],213
1,jokowi indonesia akan jadi negara dengan ekonomi terkuat ke 4,[],[],184
0,bohong sandiuno prabowo kalau tidak mengambil gaji hanya demi sebuah ambisi politik,[],"['@sandiuno', '@prabowo']",149
1,pada debat ke 5 prabowo dinilai tidak hargai sby demokrat walkout,['#KoalisiPrabohongRetak'],[],117
1,pemerintahan jokowi fokus pada pertumbuhan ekonomi berkeadilan antara news jokowi,"['#2019PilihJokowi', '#JokowiSatukanIndonesia', '#JokowiPutihMenang', '#JokowiNyataKerjanya', '#JokowiKHMakrufAminMenang2019', '#JokowiMenangTotalDebat', '#DebatPilpres2019']",['@jokowi'],371
2,01 sah 1 suara 17 april 2019 jokowi amin harga mati nkri,[],[],91
0,ok bro sist ternyata pas debat pa jokowi pa yai ma juga bertekad mengembangkan wisata halal ekonomi berbasis syariah tapi ada partai pendukungnya yg anti syariah bagiamana ini antoniraja tsamaradki,[],"['@jokowi', '@AntoniRaja', '@TsamaraDKI']",211
0,mereka bilang rela ga di gaji ya jelas wong jadi presiden yg diincer bukan gaji tapi proyek2nya dong,[],[],106
2,kasian bgt liat demokrat sby yg dicuekin prabowo pas debat jatah menteri g direken smp nyalahin sby pas debat tp masih sok tegar ngedukung cian deh koalisi yg tak dianggap tp masih bangga berasa punya harga diri,[],[],302
2,program ekonomi prabowo sandi lbh konkret,[],[],41
0,saya tidak tahu yg mmrintahkan para personil berpangkat rendah itu untuk membuly uas dan gatot kasihan polisi cuma jadi alat pemuas nafsu politik jokowi demi gaji dan jabatn,[],[],177
0,heran jg sih sekelas sandy gk bisa bedain omongan ttg mikro dan makro ekonomi terlihat gk kompeten jadinya,[],[],108
1,ps bolak balik menyinggung soal deindustrialisasi meski begitu dia mengatakan tak ingin menyalahkan jokowi atas kondisi itu dia berujar salah arahnya pmbangunan ekonomi indonesia saat ini tak terlepas dr andil presiden sblum jokowi,['#PrabowoSalahkanSBY'],['@jokowi'],280
2,masyaaallah baru kali ini seumur2 saya ada kandidat capres cawapres yang berjanji di depan rakyat indonesia tidak akan mengambil gajinya dan diserahkan kpd negara subhanallah bergetar hati saya sbg rakyat indonesia,['#17AprilPrabowoPresidenRI'],[],244
2,pemimpin karismatik prabowo sandiuno tak akan ambil gaji selama jadi presiden dan wakil presiden nanti allah subhanahu wa taala sudah begitu baik kepada saya dan pak,[],[],282
0,ngebanggain e sport kalau rakyat miskin dan susah gk ada gunanya sembako mahal tdl naik pengangguran tinggi dll fokus fundamental ekonomi lbih penting makin yakin tusuk prabowo sandi,[],[],193
1,prabowo sandi akan wakafkan seluruh gaji mereka sebagai presiden dan wakil presiden,[],[],85
0,dia import tka cina itu krn dia tidak kasihan sama rakyat sendiri byk pengangguran lapangan kerja kasih ke org asing percuma banyak sarjana muda di indonesia tapi banyak pengangguran mungkin dia tidak menghina bangsa tapi tidak menghargai bangsa dan rakyatnya,[],[],267
2,klarifikasi itulah kebesaran beliau menghargai lawan debat,[],[],61
0,jokowi ga pernah bunuh org ga pernah nyulik ga pernah ngemplang gaji karyawan ga masuk panama pappers ga pernah digampar ipar ga pernah ditinggal bini ga pernah disetir adiknya dia sendiri yg ngomong ya mau ditambah wkwkwk,[],[],234
0,gaji mah kecil tapi fasilitas dan tunjangan lain lain mah buat siape yg bener aje,[],[],86
1,nggak kebalik tu ngetes soal ekonomi ke sandi,[],[],50
1,sesuai kata pak ht pak prabowo arah ekonomi negara memang harus kembali ke uud45 harus ada protect tidak bisa di lepas secara bebas,[],['@prabowo'],204
2,ekonomi saat pak sby itu baik sama baiknya seperti ekonomi 1997 tapi kena dampak ekonomi global indonesia langsung krismon fundamental itu yg ga dirapihin sama presiden setelah pak harto lengser sampe jokowi,[],[],279
2,walaupun pak prabowo bicara gak sesuai konteks mereka hanya melihat sosok prabowonya tidak mencerna apa yang dibicarakan padahal debat itu ada tema ketika bahas e sport karena temanya perkembangan ekonomi digital kalo mau debat tanpa tema di warkop aja bareng mang kohar,[],[],274
2,subahanallah bgitu cintanya negeri ini sampai sampai dia gk akan trima gaji dan gajihnya mo diberikan kaum duafa dan fakir miskin allahu akbar allahu akbar allahu akbar,[],[],168
0,apa krn prabowo ngomong gitu trus pert ekonomi mandek d 5 atw krn prabowo juga impor terjadi saat panen raya,[],[],113
2,program yang mantap amburadul pemungutan pajak event pemerintah juga harus dibenahi pemunguran pph pasal 23 pph final pph 21,[],[],131
1,prabowo bicara kebangsaan dgn menekankan cinta tanah air cinta bangsa dan cinta negara sandi fokus ekonomi yg bermuara kepada cinta tanah air cinta bangsa dan cinta negara bisa di artikan new dwi tunggal,[],[],207
0,ya saya percaya gajinya ga bakal diambil tapi keluarganya dapet proyekan semwa kek jaman pak harto v,[],[],101
0,sandi ngerti banget ekonomi mikro/makro prabowo juga si jae bacaannya sinchan ipk di bawah 2 mana ngerti,[],[],107
2,alhamdulillah sukses mudah3an ekonomi syariah semakin maju kedepannya,[],[],71
0,yg dibutuhkan seorang pemimpin itu bukan pencitraan gaji dihibahkan tapi kemampuan utk menhelola negara hal itu tdk ada dlm diri prabowo sandi,[],[],143
1,bodo amat dengan masa depan generasi milineal toh kalau jadi lg cuma smpe 5 tahun kedepan yg penting industri game bisa berputar dan perekonomian meningkat rt,[],[],232
1,iya paham kancah internasional siapa yg liat satu arah cuma menekankan fokusnya prabowo tuh bukan di e sport beliau mempersilakan itu tp menegaskan hal vital pangan masalah petani dan nelayan yg hrs jd fokus krn salah satu dasar kemajuan ekonomi,[],[],260
2,pak prabowo sandi udah tajir melintir gaji pres dan wapres receh buat beliau beda ama jae dan gerombolan nya gaji di ambil impor di tambah fee impor di gasak juga tentunya niat mengabdi tulus utk bangsa ini yg buat prabowo sandi tak terbendung,[],[],268
2,setuju karena juga sudah diakui pak prabowo kalau rel ekonomi kita sudah benar dibawah pemerintahan pak jokowi,[],"['@prabowo', '@jokowi']",143
0,rakyat sedang sulit ekonominya lalu elu dengan dongoknya bertanya soal mobile legend mk prabowo perlu mengembalikannnya pada konteks kewarasan pertanyaa lu salah njing,[],[],169
1,jokowi mengatakan dalam 4 5 tahun terakhir ini pemerintah telah bekerja keras mendukung ekonomi digital ada tiga hal pokok untuk mendukung ekonomi digital tersebut,"['#PemerintahBekerja', '#IndonesiaSATU', '#IndonesiaMAJU']",[],241
0,astgfrlhalzm sombongg bgt jokowi bru juga jd pemimpn gtu gimna dia bisa jilat jidata sendiri hormari tuuuh orng tua hargai tuh anda itu bukn sp2 di banding beliau muuak gwa liata,[],[],185
2,walaupun usaha saya naik turun saya tidak memikirkan ekonomi melemah bagi saya tetap jokowi my president,[],['@jokowi'],105
0,baca lagi mas temanya pengaruh game bagi ekonomi bukan disambungin ke pertanian beda tema itu bosque,[],[],107
0,pertumbuhan ekonomi harus berkualitas tidak sekedar angka aja pak presidenku,[],[],77
2,yakin percaya kalo pak prabowo akan bisa memajukan ekonomi rakyat indonesia pengalaman beliau dalam hal ini tak perlu diragukan lagi,[],['@prabowo'],134
1,debat presiden terakhir saat closing statement bpk prabowo bpk sandiaga uno beliau mengatakan jika sya dan pk prabowo terpilih sy dn pk prabowo tidak akan mengambil gaji sepeserpun dari gaji yg sy terima masyaallah pemimpin yg tdk mementingkan kpntingan pribadi,[],[],275
0,bayar dulu pajak pribadi atas harta yangbterbongkar di panama papers sok naikan tax ratio tarif yang ada aja gak bayar sok mau naikan org lain yang bayar diri sendiri ada di panama papers preeetttt,[],[],206
0,jokowi berpikir visi kedepan smentara lawan memiliki pemikiran mundur 50 thn kblkangtdk mau impor gk prioritas ekonomi digitl,[],[],129
2,ya memang infrastructure itu bs dsbt tiang sebuah ekonomi tp percuma ibarat didalam sebuah wadah tapi wadah trsbt bocor karna sumber daya manusia yg kurang memadai maka kami prabowo sandi percaya bahwa harga telor gulung lebih murah ckckck,[],[],241
0,sok gak mau ambil gaji pantaslah buruhnya gak juga digaji,[],[],61
0,mabuk lu ya ditanya apa jawab apa gak menghargai hasil kerja presiden sebelumnya bisanya menyalahkan orang lain apa prestasinya sih,[],[],138
2,cakep orang sebelah malah cari gaji,[],[],37
0,gaji ngak di ambil fee proyek jalan pak,[],[],41
1,pakde ngepush gaji tinggi prabowo ngepush harga rendah mau yg mana,[],[],97
2,yang disampaikan pak prabowo itu persis seperti yg aku sampaikan kemarin memang perlu langkah fundamental utk memperbaiki sistem ekonomi kapitalis yg sudah sangat merusak yg dilakukan presiden2 sebelumnya cc banghilmi02,[],['@bang_hilmi02'],222
2,prabowo dan sandi komit gajinya tidak akan diambil serupiahpun mantap allahu akbar,[],[],82
1,soal ekonomi salah arah saat ini ekonomi ri hanya menguntungkan kapitalis,[],[],73
2,pasangan yg tdk kompak pak jokowi terlalu byk menonjolkan pencitraan dan sikap itu menunjukan kelemahannya pak kma semoga anda sabar tabah tp jglh harga diri anda dan wibawa islam walau terlihat hanya sbg pelengkap,[],[],217
1,yang disayangkan oleh prabowo adalah presiden presiden setelah pak harto ga memperbaiki fundamental ekonomi ini sampai ke pak jokowi,[],[],133
2,pak prabowo dan pak sandi lebih mengerti dan memahami masalah ekonomi di negeri ini dan tau solusinya makin mantao aja untuk prabowo sandi,[],[],146
0,mas industri esports itu udh billion dollars skrg dampaknya besar buat ekonomi km keluar dong dr goa gak junjungan gak pendukung katrok semua,[],[],155
2,perasaan dari jaman londo petani itu ya mandiri dech cuma saat ini yg aku rasakan parit2 sawahku dirapiin irigasinya dan lumayan ada bantuan benih padi trus kl traktor kok sampai 300jt kok mahal poll bisa belipun ya sayang kl yg harga 20jtan aja udah bisa buat kerja,[],[],266
2,benar sekali ri pak prabowo berani mengkritik presiden sebelumnya yg katanya salah kelola perekonomian bkn salah pak jokowi jd lanjutkan 2 periode,[],[],159
2,berarti perekonomian masyarakat kecil jadi lebih bagus dl jajan di warung kecil sekarang jajan di restoran atau mall yg rame skr jaman udah modern jajan di warung kecil 25rb di mall pake gopay 20rb nikmatnya lebih baik salah presiden atau salah pelaku usaha,[],[],266
2,menurut saya ini sindiran pak prabowo kpd presiden saat ini fakta menunjukan di era pak sby pertumbuhan ekonomi baik gdp naik apbn naik dan hukum adil sudah yakin presiden saat ini nggak pernah mau disalahkan jika mungkin menyalahkan penjajah kenapa belanda bukan inggris,[],[],279
2,secara ke ilmuan sudah keliatan pak jkw lebih menguasai ilmu ekonomi daripada pak ps akui saja gak usah malu malu pak ps aja mengakui carut marut ekonomi kita karena presiden sebelum pak jkw,"['#JokowiMenangTotalDebat', '#JokowiMenangTotalDebat']",[],288
2,coba deh pahami lg pertanyaannya yang ditanya pak jokowi bkn kesejahteraannya developer melainkan cr bagaimana mengembangkan esport itu sendiri agar dapat menjadi ekonomi digital yg dapat menyejahterakan bangsa ini pertanyaan lbh cocok ke infrastruktur for kemajuan game industry,[],[],280
2,siapapun presidennya nanti menurutku jokowi tetap berjasa sama indonesia 5 tahun ini jokowi ga tidur ko kalian cukup hargai beliau walaupun kalian ga mendukung beliau utk jd pemimpin,[],[],194
0,mendingan prabowo gaji nya ga di ambil dan di sumbangin lah si jokowi kampanye aja nebeng pasilitas duit rakyat wkwkwkw mobil dinas dipake tempat kaos ampe penuh meluber tuh kaos kasian mobilnya duuh,[],[],199
0,ketika prabowo bilang bahwa kehancuran ekonomi ini bukan salah pak jokowi tapi salah presiden sebelum nya saya melihat wajah agusyudhoyono langsung kecut,[],['@AgusYudhoyono'],171
0,tapi berakhir dgn kehancuran ekonomi dan kerusuhan sosial kok bisa,[],[],74
0,jadi cuma bisa kerja art dan pengin gaji besar pergi ke arab aja bu males lah yg beginian,[],[],95
0,yaelaaah gaji presiden wakil presiden sik tidak seberapah dibanding planning mauk ngembat apbn nya pake markup proyek triliyunan yg sudah disiapin si prabowo ma sandi,[],[],229
1,bung bowo menyebut kesalahan arah ekonomi indonesia tidak semata salah jokowi tetapi juga presiden presiden sebelumnya makanya coblos 01 saja,['#PrabowoSalahkanSBY'],[],290
1,kata wowo pakar kesalahan arah ekonomi yang mengakibatkan terjadinya deindustrialisasi adalah salah semua pihak termasuk presiden sebelum jokowi lah malah ngehoaks dengan menyalahkan presiden terdahulu adji1984,['#PrabowoSalahkanSBY'],"['@jokowi', '@Adji1984']",236
2,kejar jabatan demi apa di gaji aja nolak,[],[],43
2,kenapa diangkat tema esport game mobile legends jokowi tahu potensi suara di kalangan gamers sangat besar dan potensi ekonomi di dalamnya sangat besar 02 kalah set,['#JokowiMenangTotalDebat'],[],300
2,ini yg di gembar gembor si jae ekonomi meroket yaa allah selamatkan lah saudara kami agar memilih pemimpin yang akan membawa perubahan bersama prabowo sandi indoneaia adil dan makmur,[],[],186
0,untung bpk jokowi bahas mobile legend semoga dgn diperhatikannya game mobile legend rakyat bisa makin makmur harga bahan pokok jd terjangkau pokok e hidup mobile legend kelas pertanyaan presiden seputar mobile legend,[],[],227
0,prabowo kekayaan indonesia dikiasai oleh 1 elite dan dengan bangga nya dia mengakui hal yang selama ini dia koar2kan yg dia anggap merusak ekonomi / kekayaan negara harusnya malu woi atau emang udah gapunya mau auto hancur bangsa ini,['#BeraniPilih02'],[],268
0,prabowo bilang contohlah tiongkok tiongkok menjelma jadi raksasa ekonomi butuh waktu 15 tahun pondasinya dibangun dalam beberapa dekade jelas kan semua kehancuran bangsa ini karena soeharto yang prabowo puja dan ingin dihidupkan kembali,[],[],274
0,benarkan prabowo saja akui president terdahulu tdk lbh baik justru biang dari kehancuran ekonomi datangnya dr yg terdahulu gitu kok mau ganti president,[],[],156
0,wkwkwk poin terahir dalam depat ini kehancuran ekonomi kata prabowo bukan kesalahan jokowi tapi kesalahan sby,[],[],130
0,wkwkwk ketika prabowo bilang bahwa kehancuran ekonomi ini bukan salah pak jokowi tapi salah presiden sebelum nya kulihat wajah agusyudhoyono langsung kecut,[],['@AgusYudhoyono'],175
2,setuju fondasi ekonomi dulu diperkuat baru bicara yang lain lain kalau ekonomi lemah percuma cuma bisa mimpi tanpa bisa direalisasikan good point and by the way superb closing statement by prabowo and sandiuno,[],"['@prabowo', '@sandiuno']",215
2,gaji prabowo sandiuno akan dikasih semua ke fakir miskin om keren kan,[],"['@prabowo', '@sandiuno']",72
1,program ekonomi pak jokowi ini berpihak pada masyarakat sehingga kemiskinan bisa diatasi,['#JokowiPutihkanGBK'],[],108
2,hatihati pak prabowo dan pak sandi komitmen bapak bapak untuk tidak mengambil gaji serupiah pun saya ingat dengan sangat jelas lho heheheheheh,[],[],147
